1611220144942,0,0
1611220144952,0,0
1611220144962,0,0
1611220144973,0,0
1611220144983,0,0
1611220144994,0,0
1611220145004,0,0
1611220145014,0,0
1611220145025,0,0
1611220145035,0,0
1611220145045,0,0
1611220145055,0,0
1611220145065,0,0
1611220145076,0,0
1611220145086,0,0
1611220145096,0,0
1611220145106,0,0
1611220145116,0,0
1611220145127,0,0
1611220145137,0,0
1611220145147,0,0
1611220145157,0,0
1611220145167,0,0
1611220145178,0,0
1611220145188,0,0
1611220145198,0,0
1611220145208,0,0
1611220145219,0,0
1611220145229,0,0
1611220145239,0,0
1611220145249,0,0
1611220145268,0,0
1611220145288,0,0
1611220145308,0,0
1611220145328,0,0
1611220145348,0,0
1611220145368,0,0
1611220145388,0,0
1611220145408,0,0
1611220145428,0,0
1611220145448,0,0
1611220145468,0,0
1611220145488,0,0
1611220145508,0,0
1611220145528,0,0
1611220145548,0,0
1611220145568,0,0
1611220145588,0,0
1611220145608,0,0
1611220145628,0,0
1611220145648,0,0
1611220145668,0,0
1611220145688,0,0
1611220145708,0,0
1611220145728,0,0
1611220145748,0,0
1611220145768,0,0
1611220145788,0,0
1611220145808,0,0
1611220145828,0,0
1611220145848,0,0
1611220145868,0,0
1611220145888,0,0
1611220145908,0,0
1611220145928,0,0
1611220145948,0,0
1611220145968,0,0
1611220145988,0,0
1611220146008,0,0
1611220146028,0,0
1611220146048,0,0
1611220146068,0,0
1611220146088,0,0
1611220146108,0,0
1611220146128,0,0
1611220146148,0,0
1611220146168,0,0
1611220146188,0,0
1611220146208,0,0
1611220146228,0,0
1611220146248,0,0
1611220146268,0,0
1611220146288,0,0
1611220146308,0,0
1611220146328,0,0
1611220146348,0,0
1611220146368,0,0
1611220146388,0,0
1611220146408,0,0
1611220146428,0,0
1611220146448,0,0
1611220146468,0,0
1611220146488,0,0
1611220146508,0,0
1611220146528,0,0
1611220146548,0,0
1611220146568,0,0
1611220146588,0,0
1611220146608,0,0
1611220146628,0,0
1611220146648,0,0
1611220146668,0,0
1611220146688,0,0
1611220146708,0,0
1611220146728,0,0
1611220146748,0,0
1611220146768,0,0
1611220146788,0,0
1611220146808,0,0
1611220146828,0,0
1611220146848,0,0
1611220146868,0,0
1611220146888,0,0
1611220146908,0,0
1611220146928,0,0
1611220146948,0,0
1611220146968,0,0
1611220146988,0,0
1611220147008,0,0
1611220147028,0,0
1611220147048,0,0
1611220147068,0,0
1611220147088,0,0
1611220147108,0,0
1611220147128,0,0
1611220147148,0,0
1611220147168,0,0
1611220147188,0,0
1611220147208,0,0
1611220147228,0,0
1611220147248,0,0
1611220147268,0,0
1611220147288,0,0
1611220147308,0,0
1611220147328,0,0
1611220147348,0,0
1611220147368,0,0
1611220147388,0,0
1611220147408,0,0
1611220147428,0,0
1611220147448,0,0
1611220147468,0,0
1611220147488,0,0
1611220147508,0,0
1611220147528,0,0
1611220147548,0,0
1611220147568,0,0
1611220147588,0,0
1611220147608,0,0
1611220147628,0,0
1611220147648,0,0
1611220147668,0,0
1611220147688,0,0
1611220147708,0,0
1611220147728,0,0
1611220147748,0,0
1611220147768,0,0
1611220147788,0,0
1611220147808,0,0
1611220147828,0,0
1611220147848,0,0
1611220147868,0,0
1611220147888,0,0
1611220147908,0,0
1611220147928,0,0
1611220147948,0,0
1611220147968,0,0
1611220147988,0,0
1611220148008,0,0
1611220148028,0,0
1611220148048,0,0
1611220148068,0,0
1611220148088,0,0
1611220148108,0,0
1611220148128,0,0
1611220148148,0,0
1611220148168,0,0
1611220148188,0,0
1611220148208,0,0
1611220148228,0,0
1611220148248,0,0
1611220148268,0,0
1611220148288,0,0
1611220148308,0,0
1611220148328,0,0
1611220148348,0,0
1611220148368,0,0
1611220148388,0,0
1611220148408,0,0
1611220148428,0,0
1611220148448,0,0
1611220148468,0,0
1611220148488,0,0
1611220148508,0,0
1611220148528,0,0
1611220148548,0,0
1611220148568,0,0
1611220148588,0,0
1611220148608,0,0
1611220148628,0,0
1611220148648,0,0
1611220148668,0,0
1611220148688,0,0
1611220148708,0,0
1611220148728,0,0
1611220148748,0,0
1611220148768,0,0
1611220148788,0,0
1611220148808,0,0
1611220148828,0,0
1611220148848,0,0
1611220148868,0,0
1611220148888,0,0
1611220148908,0,0
1611220148928,0,0
1611220148948,0,0
1611220148968,0,0
1611220148988,0,0
1611220149008,0,0
1611220149028,0,0
1611220149048,0,0
1611220149068,0,0
1611220149088,0,0
1611220149108,0,0
1611220149128,0,0
1611220149148,0,0
1611220149168,0,0
1611220149188,0,0
1611220149208,0,0
1611220149228,0,0
1611220149248,0,0
1611220149268,0,0
1611220149288,0,0
1611220149308,0,0
1611220149328,0,0
1611220149348,0,0
1611220149368,0,0
1611220149388,0,0
1611220149408,0,0
1611220149428,0,0
1611220149448,0,0
1611220149468,0,0
1611220149488,0,0
1611220149508,0,0
1611220149528,0,0
1611220149548,0,0
1611220149568,0,0
1611220149588,0,0
1611220149608,0,0
1611220149628,0,0
1611220149648,0,0
1611220149668,0,0
1611220149688,0,0
1611220149708,0,0
1611220149728,0,0
1611220149748,0,0
1611220149768,0,0
1611220149788,0,0
1611220149808,0,0
1611220149828,0,0
1611220149848,0,0
1611220149868,0,0
1611220149888,0,0
1611220149908,0,0
1611220149928,0,0
1611220149948,0,0
1611220149968,0,0
1611220149988,0,0
1611220150008,0,0
1611220150028,0,0
1611220150048,0,0
1611220150068,0,0
1611220150088,0,0
1611220150108,0,0
1611220150128,0,0
1611220150148,0,0
1611220150168,0,0
1611220150188,0,0
1611220150208,0,0
1611220150228,0,0
1611220150248,0,0
1611220150268,0,0
1611220150288,0,0
1611220150308,0,0
1611220150328,0,0
1611220150348,0,0
1611220150368,0,0
1611220150388,0,0
1611220150408,0,0
1611220150428,0,0
1611220150448,0,0
1611220150468,0,0
1611220150488,0,0
1611220150508,0,0
1611220150528,0,0
1611220150548,0,0
1611220150568,0,0
1611220150588,0,0
1611220150608,0,0
1611220150628,0,0
1611220150648,0,0
1611220150668,0,0
1611220150688,0,0
1611220150708,0,0
1611220150728,0,0
1611220150748,0,0
1611220150768,0,0
1611220150788,0,0
1611220150808,0,0
1611220150828,0,0
1611220150848,0,0
1611220150868,0,0
1611220150888,0,0
1611220150908,0,0
1611220150929,0,0
1611220150948,0,0
1611220150968,0,0
1611220150988,0,0
1611220151008,0,0
1611220151028,0,0
1611220151048,0,0
1611220151068,0,0
1611220151088,0,0
1611220151108,0,0
1611220151128,0,0
1611220151148,0,0
1611220151168,0,0
1611220151188,0,0
1611220151208,0,0
1611220151228,0,0
1611220151248,0,0
1611220151268,0,0
1611220151288,0,0
1611220151308,0,0
1611220151328,0,0
1611220151348,0,0
1611220151368,0,0
1611220151388,0,0
1611220151408,0,0
1611220151428,0,0
1611220151448,0,0
1611220151468,0,0
1611220151488,0,0
1611220151508,0,0
1611220151528,0,0
1611220151548,0,0
1611220151568,0,0
1611220151588,0,0
1611220151608,0,0
1611220151628,0,0
1611220151648,0,0
1611220151668,0,0
1611220151688,0,0
1611220151708,0,0
1611220151728,0,0
1611220151748,0,0
1611220151768,0,0
1611220151788,0,0
1611220151808,0,0
1611220151828,0,0
1611220151848,0,0
1611220151868,0,0
1611220151888,0,0
1611220151908,0,0
1611220151928,0,0
1611220151948,0,0
1611220151968,0,0
1611220151988,0,0
1611220152008,0,0
1611220152028,0,0
1611220152048,0,0
1611220152068,0,0
1611220152088,0,0
1611220152108,0,0
1611220152128,0,0
1611220152148,0,0
1611220152168,0,0
1611220152188,0,0
1611220152208,0,0
1611220152228,0,0
1611220152248,0,0
1611220152268,0,0
1611220152288,0,0
1611220152308,0,0
1611220152328,0,0
1611220152348,0,0
1611220152368,0,0
1611220152388,0,0
1611220152408,0,0
1611220152428,0,0
1611220152448,0,0
1611220152468,0,0
1611220152488,0,0
1611220152508,0,0
1611220152528,0,0
1611220152548,0,0
1611220152568,0,0
1611220152588,0,0
1611220152608,0,0
1611220152628,0,0
1611220152648,0,0
1611220152668,0,0
1611220152688,0,0
1611220152708,0,0
1611220152728,0,0
1611220152748,0,0
1611220152768,0,0
1611220152788,0,0
1611220152808,0,0
1611220152828,0,0
1611220152848,0,0
1611220152868,0,0
1611220152888,0,0
1611220152908,0,0
1611220152928,0,0
1611220152948,0,0
1611220152968,0,0
1611220152988,0,0
1611220153008,0,0
1611220153028,0,0
1611220153048,0,0
1611220153068,0,0
1611220153088,0,0
1611220153108,0,0
1611220153128,0,0
1611220153148,0,0
1611220153168,0,0
1611220153188,0,0
1611220153208,0,0
1611220153228,0,0
1611220153248,0,0
1611220153268,0,0
1611220153288,0,0
1611220153308,0,0
1611220153328,0,0
1611220153348,0,0
1611220153368,0,0
1611220153388,0,0
1611220153408,0,0
1611220153428,0,0
1611220153448,0,0
1611220153468,0,0
1611220153488,0,0
1611220153508,0,0
1611220153528,0,0
1611220153548,0,0
1611220153568,0,0
1611220153588,0,0
1611220153608,0,0
1611220153628,0,0
1611220153648,0,0
1611220153668,0,0
1611220153688,0,0
1611220153708,0,0
1611220153728,0,0
1611220153748,0,0
1611220153768,0,0
1611220153788,0,0
1611220153808,0,0
1611220153828,0,0
1611220153848,0,0
1611220153868,0,0
1611220153888,0,0
1611220153908,0,0
1611220153928,0,0
1611220153948,0,0
1611220153968,0,0
1611220153988,0,0
1611220154008,0,0
1611220154028,0,0
1611220154048,0,0
1611220154068,0,0
1611220154088,0,0
1611220154108,0,0
1611220154128,0,0
1611220154148,0,0
1611220154168,0,0
1611220154188,0,0
1611220154208,0,0
1611220154228,0,0
1611220154248,0,0
1611220154268,0,0
1611220154288,0,0
1611220154308,0,0
1611220154328,0,0
1611220154348,0,0
1611220154368,0,0
1611220154388,0,0
1611220154408,0,0
1611220154428,0,0
1611220154448,0,0
1611220154468,0,0
1611220154488,0,0
1611220154508,0,0
1611220154528,0,0
1611220154548,0,0
1611220154568,0,0
1611220154588,0,0
1611220154608,0,0
1611220154628,0,0
1611220154649,0,0
1611220154668,0,0
1611220154688,0,0
1611220154708,0,0
1611220154728,0,0
1611220154748,0,0
1611220154768,0,0
1611220154788,0,0
1611220154808,0,0
1611220154828,0,0
1611220154848,0,0
1611220154868,0,0
1611220154888,0,0
1611220154908,0,0
1611220154928,0,0
1611220154948,0,0
1611220154968,0,0
1611220154988,0,0
1611220155008,0,0
1611220155028,0,0
1611220155048,0,0
1611220155068,0,0
1611220155088,0,0
1611220155108,0,0
1611220155129,0,0
1611220155148,0,0
1611220155168,0,0
1611220155189,0,0
1611220155208,0,0
1611220155228,0,0
1611220155248,0,0
1611220155268,0,0
1611220155288,0,0
1611220155308,0,0
1611220155328,0,0
1611220155348,0,0
1611220155368,0,0
1611220155388,0,0
1611220155408,0,0
1611220155428,0,0
1611220155448,0,0
1611220155468,0,0
1611220155488,-0.0174444,0
1611220155508,-0.0174444,0
1611220155528,-0.0174444,0
1611220155548,-0.0174444,0
1611220155568,-0.0174444,0
1611220155588,-0.0174444,0
1611220155608,-0.0174444,0
1611220155628,-0.0174444,0
1611220155648,-0.0174444,0
1611220155668,-0.0174444,0
1611220155688,-0.0174444,0
1611220155708,-0.0174444,0
1611220155728,-0.0174444,0
1611220155748,-0.0174444,0
1611220155768,-0.0174444,0
1611220155788,-0.0174444,0
1611220155808,-0.0174444,0
1611220155828,-0.0174444,0
1611220155848,-0.0174444,0
1611220155868,-0.0174444,0
