-4.01373,5.07981,0.0950503,1611293721024
-4.01904,5.1935,0.0958193,1611293721169
-4.03298,5.27992,0.0932986,1611293721297
-4.05766,5.37332,0.100854,1611293721437
-4.08822,5.48413,0.0978986,1611293721580
-4.10995,5.58756,0.101694,1611293721725
-4.1439,5.70205,0.100723,1611293721871
-4.16433,5.82933,0.0967673,1611293722008
-4.18461,5.90142,0.106217,1611293722150
-4.23449,6.03873,0.104248,1611293722294
-4.24601,6.14041,0.104741,1611293722435
-4.31013,6.34457,0.104077,1611293722575
-4.30038,6.49149,0.0993285,1611293722715
-4.34719,6.59749,0.102404,1611293722849
-4.35491,6.71039,0.103778,1611293722996
-4.38748,6.78517,0.104024,1611293723134
-4.40685,6.88661,0.104258,1611293723277
-4.43786,7.05072,0.102061,1611293723418
-4.4588,7.11295,0.105645,1611293723562
-4.49064,7.20255,0.108451,1611293723700
-4.51446,7.34967,0.109226,1611293723846
-4.56081,7.56692,0.0997624,1611293723987
-4.57895,7.68335,0.103356,1611293724128
-4.60316,7.77928,0.106293,1611293724274
-4.68103,7.97454,0.121218,1611293724406
-4.63174,8.05598,0.0975146,1611293724548
-4.66533,8.20715,0.0288617,1611293724685
-4.67923,8.31017,-0.0255592,1611293724833
-4.67886,8.4382,-0.115406,1611293724967
-4.6671,8.53586,-0.203471,1611293725113
-4.63047,8.65618,-0.299955,1611293725257
-4.58477,8.74589,-0.378977,1611293725398
-4.52107,8.87997,-0.470259,1611293725539
-4.46169,8.99953,-0.564664,1611293725690
-4.40871,9.09055,-0.646785,1611293725835
-4.33246,9.19257,-0.732507,1611293725985
-4.24681,9.28345,-0.813894,1611293726124
-4.16997,9.35134,-0.902832,1611293726263
-4.05782,9.42215,-0.997859,1611293726405
-3.94416,9.50863,-1.081,1611293726551
-3.84013,9.56488,-1.16341,1611293726698
-3.72419,9.59535,-1.24713,1611293726835
-3.63398,9.68034,-1.27166,1611293726979
-3.5161,9.70021,-1.24759,1611293727118
-3.39391,9.74756,-1.26921,1611293727266
-3.28897,9.80338,-1.31131,1611293727411
-3.18594,9.80839,-1.36512,1611293727550
-3.05713,9.83439,-1.41551,1611293727690
-2.93167,9.8521,-1.50464,1611293727834
-2.81816,9.88191,-1.58339,1611293727988
-2.65725,9.86069,-1.66398,1611293728131
-2.54805,9.86629,-1.74978,1611293728271
-2.45841,9.86534,-1.74761,1611293728415
-2.35953,9.84123,-1.72703,1611293728563
-2.21829,9.83327,-1.73131,1611293728699
-2.11252,9.83039,-1.73427,1611293728843
-1.98634,9.81584,-1.76571,1611293728987
-1.72605,9.751,-1.88732,1611293729127
-1.62306,9.72412,-1.9421,1611293729276
-1.53383,9.7093,-1.95153,1611293729427
-1.42541,9.71604,-1.93703,1611293729569
-1.29,9.67729,-1.94462,1611293729713
-1.21564,9.63085,-1.93807,1611293729852
-1.1027,9.61408,-1.93664,1611293729996
-0.979681,9.57631,-1.95219,1611293730137
-0.855317,9.52644,-1.98675,1611293730286
-0.742811,9.47124,-2.00512,1611293730421
-0.628197,9.47113,-2.02513,1611293730565
-0.531939,9.44601,-2.02239,1611293730709
-0.442361,9.40375,-2.01718,1611293730862
-0.336599,9.35968,-2.02629,1611293731007
-0.209675,9.314,-2.02932,1611293731146
-0.0981426,9.27543,-2.03006,1611293731291
0.0136203,9.2295,-2.02894,1611293731438
0.100228,9.211,-2.02531,1611293731574
0.239784,9.15052,-2.04595,1611293731718
0.321477,9.11614,-2.05172,1611293731862
0.419413,9.04456,-2.09158,1611293732018
0.550944,8.9742,-2.15502,1611293732159
0.651002,8.87274,-2.2048,1611293732303
0.744827,8.83318,-2.2521,1611293732445
0.856478,8.74523,-2.30729,1611293732590
0.934484,8.68662,-2.36047,1611293732732
1.03311,8.60317,-2.41122,1611293732872
1.11205,8.48514,-2.46564,1611293733014
1.17914,8.40234,-2.51045,1611293733156
1.2668,8.30651,-2.56511,1611293733300
1.34335,8.17858,-2.61683,1611293733441
1.39421,8.0614,-2.67261,1611293733597
1.45109,8.07706,-2.68531,1611293733740
1.52804,7.94178,-2.69245,1611293733884
1.59264,7.8563,-2.67867,1611293734028
1.65353,7.80435,-2.67634,1611293734167
1.7227,7.67052,-2.67665,1611293734310
1.7789,7.58323,-2.67852,1611293734454
1.84639,7.48832,-2.68542,1611293734602
1.90446,7.43114,-2.67861,1611293734736
1.9612,7.33961,-2.68148,1611293734878
2.01945,7.22403,-2.67783,1611293735022
2.08074,7.1157,-2.67778,1611293735165
2.14897,7.03245,-2.68183,1611293735310
2.18755,6.94048,-2.67967,1611293735467
2.24952,6.86432,-2.67615,1611293735607
2.33863,6.73971,-2.67445,1611293735746
2.36834,6.67659,-2.669,1611293735898
2.44551,6.58248,-2.66898,1611293736035
2.50598,6.43779,-2.67655,1611293736191
2.58683,6.32159,-2.6898,1611293736329
2.65197,6.25142,-2.7112,1611293736474
2.71071,6.17177,-2.72704,1611293736624
2.68218,6.11252,-2.79909,1611293736765
2.71155,6.02225,-2.90728,1611293736902
2.73083,5.92016,-2.99268,1611293737046
2.74638,5.78002,-3.0747,1611293737196
2.75607,5.65779,3.11763,1611293737341
2.78052,5.5159,3.03291,1611293737487
2.78767,5.42753,3.05046,1611293737632
2.80197,5.2567,3.06273,1611293737770
2.76819,5.18792,3.06663,1611293737912
2.78214,4.98561,3.0663,1611293738055
2.7771,4.88365,3.06891,1611293738198
2.78008,4.75931,3.07016,1611293738342
2.77712,4.63875,3.07002,1611293738487
2.78233,4.56176,3.07801,1611293738624
2.78988,4.41547,3.07463,1611293738773
2.79089,4.31725,3.07734,1611293738908
2.81898,4.20634,3.08192,1611293739055
2.83248,4.08576,3.07802,1611293739196
2.84965,3.97343,3.07364,1611293739338
2.85999,3.87869,3.08136,1611293739480
2.83433,3.78485,3.08811,1611293739627
2.85944,3.63773,3.08528,1611293739763
2.87828,3.50078,3.08269,1611293739906
2.89448,3.38589,3.07387,1611293740052
2.88952,3.28256,3.08745,1611293740192
2.90204,3.18564,3.08169,1611293740340
2.91465,3.05718,3.08481,1611293740477
2.9194,2.94939,3.08005,1611293740619
2.92451,2.84041,3.07654,1611293740763
2.93788,2.7251,3.08471,1611293740904
2.95538,2.61996,3.08439,1611293741047
2.95643,2.5175,3.07684,1611293741190
2.97414,2.40153,3.08074,1611293741332
2.98918,2.28886,3.13651,1611293741474
3.0268,2.07569,-3.05693,1611293741618
3.04084,1.96803,-2.97568,1611293741756
3.11806,1.89138,-2.86249,1611293741899
3.14949,1.80799,-2.77942,1611293742042
3.2691,1.72502,-2.68515,1611293742185
3.29122,1.69058,-2.53288,1611293742332
3.30379,1.71418,-2.45164,1611293742474
3.31254,1.75324,-2.30558,1611293742612
3.28239,1.79248,-2.17838,1611293742758
3.27397,1.79208,-2.06294,1611293742897
3.26163,1.82461,-2.02433,1611293743040
3.25334,1.86642,-1.89399,1611293743183
3.2193,1.89269,-1.76257,1611293743325
3.20292,1.93806,-1.63127,1611293743471
3.35906,1.91466,-1.58044,1611293743611
3.47266,1.93955,-1.57257,1611293743753
3.58462,1.93803,-1.56449,1611293743894
3.68867,1.93227,-1.55906,1611293744042
3.7954,1.97067,-1.55626,1611293744182
3.90569,1.96485,-1.55576,1611293744326
4.00477,1.98886,-1.54098,1611293744467
4.12061,1.99141,-1.54049,1611293744609
4.22715,2.00691,-1.42749,1611293744751
4.20316,2.00569,-1.34718,1611293744898
4.3542,2.11348,-1.2582,1611293745040
4.35707,2.17004,-1.18434,1611293745179
4.5708,2.23351,-1.13304,1611293745321
4.64105,2.29512,-1.05009,1611293745461
4.72555,2.36769,-0.958628,1611293745604
4.82621,2.42525,-0.941956,1611293745746
4.93257,2.4988,-0.967017,1611293745894
4.99086,2.59908,-0.971261,1611293746040
5.09734,2.65773,-0.964362,1611293746182
5.17038,2.74349,-0.968953,1611293746329
5.26433,2.82362,-0.969609,1611293746471
5.34501,2.89354,-0.966044,1611293746615
5.40535,2.93347,-0.919236,1611293746759
5.47685,3.04024,-0.793262,1611293746899
5.50676,3.13781,-0.700726,1611293747042
5.55781,3.22148,-0.622298,1611293747186
5.59953,3.3504,-0.533502,1611293747327
5.61325,3.4372,-0.432545,1611293747471
5.61963,3.52477,-0.344477,1611293747613
5.63529,3.64432,-0.253341,1611293747762
5.65573,3.75109,-0.175981,1611293747897
5.69018,3.86688,-0.198387,1611293748042
5.66605,3.97814,-0.207062,1611293748184
5.68167,4.0964,-0.201646,1611293748331
5.69912,4.23488,-0.1992,1611293748466
5.70175,4.36018,-0.195184,1611293748608
5.72912,4.44199,-0.193878,1611293748750
5.73517,4.56062,-0.199272,1611293748895
5.73202,4.67687,-0.19988,1611293749038
5.70497,4.75587,-0.122589,1611293749185
5.67991,4.83631,-0.0148196,1611293749322
5.67277,4.9301,0.0683441,1611293749465
5.61674,5.04995,0.167769,1611293749608
5.62816,5.13995,0.178753,1611293749745
5.58508,5.27127,0.157825,1611293749894
5.55141,5.39875,0.162066,1611293750036
5.55446,5.46527,0.164946,1611293750176
5.50938,5.63328,0.162111,1611293750328
5.47536,5.73197,0.162905,1611293750476
5.39912,5.96774,0.164702,1611293750614
5.37441,6.091,0.169922,1611293750758
5.32462,6.15907,0.164102,1611293750900
5.31209,6.27963,0.165974,1611293751043
5.28535,6.33472,0.161615,1611293751190
5.23416,6.46171,0.168163,1611293751332
5.19874,6.60261,0.171602,1611293751470
5.17568,6.72985,0.171999,1611293751611
5.14496,6.79977,0.167817,1611293751759
5.09695,6.90705,0.16799,1611293751898
5.0634,7.04537,0.228007,1611293752042
5.01028,7.12012,0.289326,1611293752180
4.97889,7.19993,0.329272,1611293752327
4.93201,7.29766,0.3119,1611293752467
4.88183,7.42408,0.309774,1611293752614
4.83206,7.49787,0.309536,1611293752752
4.78815,7.61758,0.314289,1611293752895
4.72025,7.76783,0.314614,1611293753039
4.71155,7.86587,0.2833,1611293753178
4.69902,7.96112,0.167583,1611293753325
4.66309,8.10736,0.0876335,1611293753467
4.65955,8.24633,-0.00270619,1611293753606
4.66369,8.35928,-0.0834069,1611293753753
4.68851,8.49888,-0.180369,1611293753896
4.68821,8.62107,-0.264959,1611293754040
4.73791,8.77282,-0.354155,1611293754177
4.7813,8.86184,-0.440771,1611293754319
4.84157,8.9102,-0.515074,1611293754467
4.91127,9.07632,-0.598545,1611293754604
4.94828,9.12213,-0.682146,1611293754761
5.04169,9.24065,-0.773471,1611293754903
5.13301,9.28934,-0.858966,1611293755042
5.28324,9.22016,-0.978891,1611293755186
5.38635,9.26272,-1.05958,1611293755329
5.50363,9.36674,-1.14042,1611293755471
5.56348,9.55229,-1.16517,1611293755612
5.65063,9.6267,-1.15923,1611293755760
5.75703,9.66316,-1.16244,1611293755898
5.83686,9.71518,-1.16164,1611293756046
5.9564,9.78091,-1.16795,1611293756184
6.04402,9.81478,-1.16297,1611293756327
6.14937,9.89285,-1.15977,1611293756470
6.24398,9.95428,-1.15511,1611293756613
6.31697,9.94173,-1.15615,1611293756759
6.44371,9.99948,-1.23592,1611293756899
6.56763,10.0385,-1.29936,1611293757038
6.71769,10.024,-1.39125,1611293757181
6.83684,10.071,-1.47861,1611293757328
6.9472,10.178,-1.5468,1611293757466
7.09314,10.0098,-1.63906,1611293757619
7.26533,9.94685,-1.74284,1611293757762
7.32552,10.0222,-1.81329,1611293757909
7.40193,10.1058,-1.84095,1611293758039
7.52026,10.0796,-1.82376,1611293758183
7.62489,10.0362,-1.82206,1611293758334
7.7266,10.0331,-1.82175,1611293758473
7.84651,10.0229,-1.81927,1611293758615
7.95676,10.0405,-1.82202,1611293758758
8.06944,10.0058,-1.81621,1611293758902
8.15199,10.0119,-1.81489,1611293759050
8.32596,9.84043,-1.83201,1611293759188
8.42745,9.88582,-1.94349,1611293759331
8.65152,9.74795,-2.1207,1611293759469
8.77498,9.68055,-2.21432,1611293759612
8.88093,9.55887,-2.30996,1611293759759
8.95781,9.52907,-2.38194,1611293759901
9.01485,9.49959,-2.45419,1611293760040
9.09354,9.39528,-2.43365,1611293760186
9.1673,9.38944,-2.42827,1611293760327
9.25136,9.29558,-2.42999,1611293760468
9.42093,9.16037,-2.42781,1611293760609
9.51335,9.03347,-2.43257,1611293760751
9.59688,8.94852,-2.43517,1611293760893
9.65063,8.94179,-2.41564,1611293761038
9.74538,8.84401,-2.39267,1611293761184
9.79067,8.76076,-2.4721,1611293761322
9.87033,8.65036,-2.53935,1611293761470
9.9269,8.57694,-2.60784,1611293761614
10.0453,8.37913,-2.7905,1611293761752
10.0758,8.24056,-2.87699,1611293761891
10.1064,8.11458,-2.96197,1611293762035
10.1173,8.03795,-3.0511,1611293762182
10.1538,7.93347,-3.13337,1611293762320
10.2523,7.6574,3.12203,1611293762461
10.1962,7.5507,3.12823,1611293762604
10.2793,7.43196,3.11773,1611293762747
10.1774,7.19818,3.13169,1611293762897
10.3243,7.07847,3.127,1611293763032
10.2251,7.00501,3.12856,1611293763189
10.2731,6.85463,3.102,1611293763332
10.2005,6.75723,3.03532,1611293763471
10.2047,6.62913,2.94878,1611293763615
10.189,6.53487,2.87786,1611293763763
10.1953,6.41693,2.77738,1611293763897
10.1369,6.30631,2.69191,1611293764047
10.1082,6.13914,2.61492,1611293764195
10.0693,6.05047,2.64272,1611293764325
9.9865,6.10752,2.67817,1611293764469
9.9504,5.93228,2.66695,1611293764616
9.92042,5.84969,2.66798,1611293764755
9.81102,5.53011,2.58064,1611293764898
9.78222,5.4138,2.45962,1611293765054
9.64318,5.33864,2.38045,1611293765184
9.6123,5.23698,2.28396,1611293765323
9.4976,5.17643,2.2,1611293765468
9.39222,5.1002,2.11097,1611293765613
9.20838,4.93644,2.13065,1611293765752
9.12963,4.8907,2.12867,1611293765908
9.05375,4.80885,2.13191,1611293766051
8.94328,4.72612,2.13512,1611293766190
8.87021,4.67362,2.14143,1611293766344
8.76363,4.56625,2.13787,1611293766474
8.67542,4.52638,2.14309,1611293766618
8.58375,4.45741,2.14148,1611293766761
8.49047,4.38146,2.13801,1611293766905
8.40329,4.29967,2.13776,1611293767045
8.31253,4.24352,2.14354,1611293767187
8.20491,4.16019,2.13992,1611293767333
8.14441,4.07538,2.14074,1611293767472
8.07029,4.00847,2.14483,1611293767615
7.95522,3.93131,2.14648,1611293767759
7.87258,3.84897,2.14607,1611293767901
7.79378,3.7913,2.15058,1611293768058
7.68305,3.69704,2.14878,1611293768198
7.60984,3.62729,2.15318,1611293768339
7.521,3.57454,2.15974,1611293768487
7.36831,3.41368,2.20899,1611293768626
7.3275,3.36105,2.20017,1611293768779
7.19894,3.2894,2.15896,1611293768911
7.10596,3.22817,2.11475,1611293769057
7.02378,3.15545,2.07457,1611293769198
6.89372,3.09578,2.02502,1611293769341
6.79198,2.94439,1.9286,1611293769484
6.66518,3.00084,1.86929,1611293769630
6.55386,2.92676,1.81254,1611293769767
6.42681,2.87403,1.83264,1611293769923
6.34431,2.85896,1.84002,1611293770062
6.23595,2.78971,1.83367,1611293770205
6.1156,2.74698,1.83308,1611293770348
6.02599,2.74311,1.83444,1611293770496
5.91695,2.70405,1.8332,1611293770634
5.81472,2.62662,1.83101,1611293770777
5.70509,2.59219,1.83065,1611293770916
5.58787,2.5613,1.83321,1611293771059
5.48525,2.52959,1.82975,1611293771203
5.37675,2.46125,1.82867,1611293771345
5.26873,2.43657,1.82972,1611293771489
5.1578,2.39469,1.82299,1611293771634
5.02816,2.33977,1.82248,1611293771774
4.9476,2.31062,1.82764,1611293771912
4.84947,2.28201,1.82713,1611293772057
4.73778,2.22297,1.82356,1611293772201
4.62565,2.18887,1.82785,1611293772348
4.53006,2.13163,1.82752,1611293772497
4.42458,2.09353,1.82812,1611293772640
4.29772,2.03516,1.82288,1611293772785
4.19706,2.01511,1.82595,1611293772929
4.07661,1.96741,1.8319,1611293773068
3.97069,1.93682,1.82883,1611293773211
3.87463,1.88911,1.82792,1611293773351
3.76995,1.83508,1.83391,1611293773494
3.66819,1.80802,1.83187,1611293773637
3.52147,1.78084,1.81389,1611293773780
3.40545,1.75148,1.74732,1611293773923
3.28631,1.72301,1.68726,1611293774066
3.22261,1.70437,1.61493,1611293774209
3.09873,1.69688,1.54618,1611293774348
2.91352,1.71137,1.50444,1611293774492
2.84735,1.67407,1.49029,1611293774635
2.72797,1.6946,1.50598,1611293774793
2.60714,1.66941,1.50175,1611293774935
2.51521,1.67704,1.50313,1611293775081
2.39406,1.66023,1.50953,1611293775218
2.29223,1.6357,1.50615,1611293775362
2.16773,1.64434,1.50644,1611293775500
2.06004,1.64691,1.51334,1611293775648
1.94235,1.64746,1.51376,1611293775788
1.83355,1.62141,1.52558,1611293775932
1.7371,1.60901,1.58103,1611293776070
1.61343,1.554,1.62695,1611293776215
1.50285,1.55423,1.68259,1611293776361
1.40811,1.51776,1.75061,1611293776505
1.30549,1.4804,1.81812,1611293776658
1.21794,1.40854,1.8808,1611293776797
1.13014,1.36618,1.94272,1611293776945
1.03374,1.29911,1.99604,1611293777084
0.946271,1.30306,2.00499,1611293777224
0.84929,1.21738,2.00159,1611293777369
0.748668,1.15211,1.99297,1611293777513
0.640021,1.10569,1.97364,1611293777652
0.546805,1.04157,1.95575,1611293777795
0.408823,0.996882,1.94772,1611293777938
0.289428,0.990232,1.83703,1611293778080
0.232807,0.932634,1.72457,1611293778223
0.0392725,0.90961,1.65899,1611293778379
-0.00578687,0.884221,1.55073,1611293778523
-0.0951724,0.91965,1.38146,1611293778662
-0.113898,0.978793,1.31635,1611293778805
-0.133676,0.982671,1.16758,1611293778948
-0.133567,1.02356,1.01881,1611293779091
-0.153119,1.04652,0.903855,1611293779232
-0.183881,1.09309,0.789625,1611293779379
-0.149996,1.06483,0.612715,1611293779516
-0.139057,1.06382,0.503265,1611293779659
-0.15913,1.05277,0.400256,1611293779802
-0.14524,1.04056,0.279105,1611293779948
-0.11314,1.07277,0.153066,1611293780087
-0.13736,0.904837,0.0904854,1611293780230
-0.120195,0.789798,0.0900152,1611293780377
-0.0733203,0.649843,0.0827254,1611293780519
-0.0719609,0.626928,0.0711253,1611293780661
-0.0345039,0.469305,0.0684751,1611293780800
-0.0256069,0.382328,0.0611852,1611293780953
-0.084195,0.108693,0.0249155,1611293781098
0.0220164,0.114506,0.0453251,1611293781239
0.0607702,0.040882,0.0462855,1611293781382
