1607071046901,0.00698132,0.137
1607071046921,0.00698132,0.146
1607071046941,0.00698132,0.156
1607071046961,0.00698132,0.138
1607071046981,0.00698132,0.14
1607071047001,0.00698132,0.156
1607071047021,0.00698132,0.14
1607071047041,0.00698132,0.136
1607071047061,0.00698132,0.153
1607071047081,0.00698132,0.144
1607071047101,0.00698132,0.132
1607071047121,0.00698132,0.148
1607071047141,0.00698132,0.148
1607071047161,0.00698132,0.132
1607071047181,0.00698132,0.143
1607071047201,0.00698132,0.152
1607071047221,0.00698132,0.135
1607071047241,0.00698132,0.136
1607071047261,0.00698132,0.152
1607071047281,0.00698132,0.14
1607071047301,0.00698132,0.13
1607071047321,0.00698132,0.145
1607071047341,0.00698132,0.147
1607071047361,0.00698132,0.131
1607071047381,0.00698132,0.137
1607071047401,0.00698132,0.15
1607071047421,0.00698132,0.137
1607071047441,0.00698132,0.129
1607071047461,0.00698132,0.145
1607071047481,0.00698132,0.144
1607071047501,0.00698132,0.128
1607071047521,0.00698132,0.139
1607071047541,0.00698132,0.149
1607071047561,0.00698132,0.133
1607071047581,0.00698132,0.13
1607071047601,0.00698132,0.148
1607071047621,0.00698132,0.14
1607071047641,0.00698132,0.127
1607071047661,0.00698132,0.141
1607071047681,0.00698132,0.149
1607071047701,0.00698132,0.131
1607071047721,0.00698132,0.134
1607071047741,0.00698132,0.149
1607071047761,0.00698132,0.137
1607071047781,0.00698132,0.128
1607071047801,0.00698132,0.144
1607071047821,0.00698132,0.143
1607071047841,0.00698132,0.128
1607071047861,0.00698132,0.138
1607071047881,0.00698132,0.149
1607071047901,0.00698132,0.133
1607071047921,0.00698132,0.133
1607071047941,0.00698132,0.15
1607071047961,0.00698132,0.139
1607071047981,0.00698132,0.129
1607071048001,0.00698132,0.146
1607071048021,0.00698132,0.144
1607071048041,0.00698132,0.129
1607071048061,0.00698132,0.14
1607071048081,0.00698132,0.148
1607071048101,0.00698132,0.133
1607071048121,0.00698132,0.134
1607071048141,0.00698132,0.15
1607071048161,0.00698132,0.139
1607071048181,0.00698132,0.128
1607071048201,0.00698132,0.144
1607071048221,0.00698132,0.147
1607071048241,0.00698132,0.13
1607071048261,0.00698132,0.138
1607071048281,0.00698132,0.15
1607071048301,0.00698132,0.135
